token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,il,il,DET,det,cardellino,(ROOT (f3 (sn (DET Il) (NOUN cardellino)) (PUNCT .))),,7.039560886
2,0,cardellino,cardellino,NOUN,root,ROOT,(ROOT (f3 (sn (DET Il) (NOUN cardellino)) (PUNCT .))),,2.003836587
3,1,era,essere,AUX,cop,mattina,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",,6.283626334
4,1,una,uno,DET,det,mattina,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",,6.801817508
5,1,bellissima,bello,ADJ,amod,mattina,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",3.80 ± 2.35,4.752203544
6,1,mattina,mattina,NOUN,root,ROOT,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",4.08 ± 1.91,4.951684874
7,1,di,di,ADP,case,fine,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",,7.232814475
8,1,fine,fine,NOUN,nmod,mattina,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",,5.383211843
9,1,luglio,luglio,NOUN,nmod,fine,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",,4.025025886
10,1,e,e,CCONJ,cc,seduto,"(ROOT (fc (f (ibar (AUX Era)) (compc (sn (DET una) (sa (ADJ bellissima)) (NOUN mattina) (spd (ADP di) (sn (NOUN fine) (NOUN luglio)))))) (CCONJ e) (cp (sn (PRON io)) (fp (PUNCT ,) (sp (ADP in) (sn (DET la) (NOUN casa) (sp (ADP in) (sn (PROPN Toscana))))) (PUNCT ,)) (f (ibar (PRON me) (PRON ne) (AUX stavo) (VERB seduto)) (compin (sp (ADP sopra) (sn (DET una) (NOUN sedia) (sp (ADP a) (sn (NOUN sdraio)))))))) (PUNCT .)))",,2.741151583
