word,semantic_dissimilarity
La,
fata,0.6244969367980957
gattina,0.25705909729003906
C',0.5391855239868164
era,0.3740604519844055
una,0.42632079124450684
volta,0.3183135986328125
una,0.19151651859283447
bambina,0.242845356464386
che,0.20254206657409668
si,0.35624080896377563
chiamava,0.3924291133880615
Lorenza,0.4116182327270508
e,0.2472691535949707
voleva,0.2978655695915222
viaggiare,0.24205365777015686
però,0.2610713839530945
aveva,0.2114066481590271
paura,0.27209073305130005
di,0.28790879249572754
non,0.28027552366256714
tornare,0.3043181896209717
a,0.3227720856666565
casa,0.20809942483901978
È,0.4237171411514282
facile,0.25266706943511963
partire,0.21206611394882202
diceva,0.34723958373069763
Ma,0.31773579120635986
se,0.23683488368988037
poi,0.30219566822052
dimentico,0.3952556550502777
di,0.2306106686592102
tornare,0.19846993684768677
O,0.2528369426727295
se,0.2104731798171997
dimentico,0.3927220106124878
dov',0.4102414846420288
è,0.38148927688598633
casa,0.25883567333221436
mia,0.19361868500709534
I,0.2520710229873657
genitori,0.3229653835296631
di,0.24145358800888062
Lorenza,0.494054913520813
non,0.17886346578598022
potevano,0.3442297577857971
mai,0.24653542041778564
fare,0.206354022026062
viaggi,0.20795345306396484
più,0.25413012504577637
lunghi,0.22703760862350464
di,0.3064727783203125
cento,0.35901308059692383
passi,0.28452107310295105
perché,0.2021470069885254
appena,0.26297783851623535
Lorenza,0.4426375925540924
non,0.18251192569732666
vedeva,0.31819117069244385
più,0.25260502099990845
la,0.22079622745513916
casa,0.17111796140670776
voleva,0.2961021065711975
tornare,0.20178663730621338
indietro,0.1849071979522705
Era,0.30210548639297485
una,0.22202950716018677
vita,0.2085152268409729
impossibile,0.2192569375038147
Un,0.31997931003570557
giorno,0.32068097591400146
il,0.25772929191589355
papà,0.29607200622558594
e,0.2659178376197815
la,0.24915194511413574
mamma,0.2504872679710388
di,0.2232421636581421
Lorenza,0.4884398281574249
dissero,0.3436249792575836
Basta,0.36647963523864746
abbiamo,0.22618389129638672
deciso,0.2510134279727936
Noi,0.2386939525604248
andremo,0.32462823390960693
a,0.3285093903541565
fare,0.2828405499458313
un,0.2453051209449768
viaggio,0.2297808825969696
se,0.22530913352966309
tu,0.22326302528381348
verrai,0.30206674337387085
bene,0.20464324951171875
se,0.2615624666213989
no,0.3616763949394226
resterai,0.43339794874191284
qui,0.23546510934829712
da,0.24830973148345947
sola,0.2707778811454773
Quella,0.3980490565299988
notte,0.23950576782226562
Lorenza,0.4944792687892914
non,0.19003045558929443
dormì,0.3344133794307709
Voleva,0.3838902413845062
partire,0.2564520239830017
ma,0.23711472749710083
aveva,0.21376097202301025
paura,0.2492693066596985
di,0.2852984666824341
non,0.2690383791923523
tornare,0.24295574426651
Ma,0.23743033409118652
anche,0.2866870164871216
rimanere,0.26919716596603394
sola,0.2152044177055359
non,0.13450169563293457
le,0.19791316986083984
piaceva,0.23692479729652405
Che,0.3512721061706543
fare,0.26845473051071167
Stava,0.2822507917881012
lì,0.336289644241333
a,0.27235108613967896
girarsi,0.31105297803878784
nel,0.2926621437072754
letto,0.23330745100975037
quando,0.2841893434524536
sentì,0.37979942560195923
grattare,0.3890039622783661
sul,0.3052041530609131
cuscino,0.23214775323867798
aprì,0.3636278212070465
gli,0.39406436681747437
occhi,0.27785688638687134
e,0.21913379430770874
vide,0.26771336793899536
una,0.24878650903701782
fata,0.36057424545288086
dalla,0.3059268593788147
forma,0.3433113098144531
di,0.3318901062011719
gatto,0.25584420561790466
Passavo,0.37151509523391724
sopra,0.2705625891685486
i,0.259454607963562
tetti,0.35232973098754883
disse,0.4657095670700073
la,0.22601360082626343
fata,0.2920547127723694
Ti,0.3513777554035187
ho,0.2897893190383911
sentito,0.28255021572113037
sospirare,0.32891443371772766
Come,0.31741923093795776
mai,0.31315892934799194
non,0.20786267518997192
dormi,0.2725706696510315
Lorenza,0.3777061700820923
a,0.2857373356819153
bassa,0.37342000007629395
voce,0.2578267753124237
raccontò,0.33999103307724
il,0.29301804304122925
suo,0.19712960720062256
grave,0.29138314723968506
problema,0.2137121558189392
La,0.2783082127571106
