word,semantic_dissimilarity
Orso,0.6779495477676392
buco,0.37450113892555237
Orso,0.38055601716041565
si,0.3202265501022339
è,0.30885541439056396
perso,0.27117693424224854
nel,0.25991857051849365
bosco,0.2646557092666626
e,0.23081356287002563
non,0.2119411826133728
trova,0.2655922770500183
più,0.334311842918396
la,0.26334232091903687
sua,0.22832340002059937
tana,0.3114427626132965
Si,0.2644357681274414
mette,0.36038392782211304
in,0.35466229915618896
cammino,0.39096254110336304
e,0.27356958389282227
all',0.38439810276031494
improvviso,0.4451328217983246
BADABUM,0.4858223795890808
casca,0.42921316623687744
in,0.31365180015563965
un,0.25036442279815674
buco,0.3117351531982422
Ma,0.3554808497428894
è,0.29646092653274536
la,0.31355607509613037
tana,0.4252817630767822
di,0.2796512842178345
Volpe,0.37110528349876404
Orso,0.4307459592819214
e,0.279903769493103
Volpe,0.3488052189350128
iniziano,0.42045164108276367
a,0.3602406978607178
camminare,0.4986822009086609
alla,0.3616069555282593
ricerca,0.3720126152038574
della,0.1973363161087036
tana,0.35752978920936584
di,0.2383061647415161
Orso,0.3354579508304596
attraversano,0.4228041172027588
i,0.2785024642944336
campi,0.334278404712677
e,0.2769511938095093
all',0.3939809799194336
improvviso,0.41325443983078003
BADABUM,0.48792558908462524
SPATAPAM,0.4206264019012451
cascano,0.4853598177433014
in,0.41504812240600586
un,0.3575246334075928
buco,0.33414116501808167
Ma,0.3871000409126282
è,0.350558340549469
la,0.35157710313796997
tana,0.4332278072834015
di,0.2953404188156128
Talpa,0.3805709779262543
Orso,0.3974945843219757
Volpe,0.3811469078063965
e,0.2535054683685303
Talpa,0.3393780291080475
iniziano,0.45718592405319214
a,0.3784925937652588
camminare,0.4365617334842682
alla,0.4238460063934326
ricerca,0.4150288701057434
della,0.24009084701538086
tana,0.4401009976863861
di,0.27135342359542847
Orso,0.3535654842853546
Attraversano,0.5285912156105042
il,0.2627180218696594
fiume,0.3125431537628174
e,0.31000280380249023
all',0.3766358494758606
improvviso,0.4226563274860382
BADABUM,0.49737030267715454
SPATAPAM,0.4501045346260071
BEDEBENG,0.4178217947483063
cascano,0.5453506708145142
in,0.5262863039970398
un,0.45655131340026855
buco,0.3927760124206543
ma,0.4017142057418823
è,0.3613293170928955
la,0.36428767442703247
tana,0.46924889087677
di,0.2888796329498291
Rospo,0.38137945532798767
