word,semantic_dissimilarity
Il,
paese,0.8263621926307678
dei,0.459621787071228
cani,0.3052223324775696
C',0.4225199818611145
era,0.2783088684082031
una,0.36649179458618164
volta,0.2876870632171631
uno,0.24327337741851807
strano,0.4136202335357666
piccolo,0.20108282566070557
paese,0.22432509064674377
Era,0.2552133798599243
composto,0.42546355724334717
in,0.2983969449996948
tutto,0.3546344041824341
di,0.2877082824707031
novantanove,0.4993894398212433
casette,0.32486891746520996
e,0.2286679744720459
ogni,0.26589906215667725
casetta,0.3196541666984558
aveva,0.22645795345306396
un,0.20964163541793823
giardinetto,0.39073649048805237
con,0.21152985095977783
un,0.20022088289260864
cancelletto,0.3742094039916992
e,0.2166193723678589
dietro,0.2568298578262329
il,0.26128268241882324
cancelletto,0.3908684551715851
un,0.1647639274597168
cane,0.24222826957702637
che,0.1975969672203064
abbaiava,0.32153719663619995
Facciamo,0.4605323076248169
un,0.3201993703842163
esempio,0.2847917675971985
Fido,0.3225817382335663
era,0.20095610618591309
il,0.2349250316619873
cane,0.20946556329727173
della,0.29963916540145874
casetta,0.30910593271255493
numero,0.43648988008499146
uno,0.29500579833984375
e,0.2526687979698181
ne,0.29340308904647827
proteggeva,0.22667169570922852
gelosamente,0.3289107382297516
gli,0.2970735430717468
abitanti,0.33997225761413574
e,0.2148342728614807
per,0.23178887367248535
farlo,0.280856192111969
a,0.3267654776573181
dovere,0.31426650285720825
abbaiava,0.3193846046924591
con,0.2521215081214905
impegno,0.2803611755371094
ogni,0.26153111457824707
volta,0.31914305686950684
che,0.2539256811141968
vedeva,0.3147438168525696
passare,0.25983726978302
qualcuno,0.21579760313034058
degli,0.28460681438446045
abitanti,0.3548489809036255
delle,0.3004069924354553
altre,0.24381935596466064
novantotto,0.5314795970916748
casette,0.3219897150993347
uomo,0.2286066710948944
donna,0.30731427669525146
o,0.18869829177856445
bambino,0.2639993727207184
Lo,0.4968332052230835
stesso,0.4094884991645813
facevano,0.3493925929069519
gli,0.2296696901321411
altri,0.23650527000427246
novantotto,0.4330892562866211
cani,0.3051808774471283
e,0.28997164964675903
avevano,0.2749279737472534
un,0.28636354207992554
gran,0.44143790006637573
da,0.3685321807861328
fare,0.3128098249435425
ad,0.2908061146736145
abbaiare,0.3639815151691437
di,0.3045055866241455
giorno,0.3213803172111511
e,0.2341519594192505
di,0.30768710374832153
notte,0.21320044994354248
perché,0.24099606275558472
c',0.3384751081466675
era,0.23161017894744873
sempre,0.20268666744232178
qualcuno,0.26127076148986816
per,0.26193535327911377
la,0.28007566928863525
strada,0.213335782289505
A,0.3963242769241333
forza,0.32390540838241577
di,0.25401920080184937
sentir,0.3385992646217346
abbaiare,0.41349467635154724
i,0.19585591554641724
cani,0.26149916648864746
gli,0.1909225583076477
abitanti,0.34767913818359375
di,0.2363506555557251
quel,0.300741970539093
paese,0.2510315179824829
