word,semantic_dissimilarity
Cinque,
minuti,0.7414126396179199
di,0.4225572347640991
pace,0.31448182463645935
Gli,0.29651957750320435
elefantini,0.5088095664978027
stanno,0.3648778200149536
facendo,0.3466176390647888
colazione,0.2515546679496765
Mamma,0.2522395849227905
Elefante,0.3080359399318695
prende,0.26766109466552734
un,0.2882077097892761
vassoio,0.28134578466415405
e,0.21444255113601685
ci,0.29027801752090454
dispone,0.3140380382537842
una,0.20142436027526855
teiera,0.373395174741745
la,0.2093874216079712
sua,0.24547219276428223
tazza,0.19799071550369263
preferita,0.21063297986984253
un,0.16484808921813965
piatto,0.20201313495635986
di,0.2411712408065796
toast,0.3243585526943207
con,0.24373698234558105
la,0.23112618923187256
marmellata,0.31510281562805176
e,0.16949200630187988
una,0.14042377471923828
tortina,0.30160173773765564
Poi,0.29071033000946045
si,0.18710315227508545
mette,0.24274218082427979
in,0.3275735378265381
tasca,0.4042898416519165
il,0.1870661973953247
giornale,0.3138224482536316
e,0.2041042447090149
procede,0.37716197967529297
di,0.26833444833755493
soppiatto,0.4682730734348297
verso,0.25700026750564575
la,0.2552986741065979
porta,0.23826977610588074
Dove,0.482687383890152
vai,0.3852419853210449
con,0.2736227512359619
quel,0.3272453546524048
vassoio,0.3459962010383606
mamma,0.4584449231624603
chiede,0.33297574520111084
Eleonora,0.3289801776409149
Vado,0.4094947278499603
in,0.36958664655685425
bagno,0.37699025869369507
risponde,0.3298192620277405
la,0.3139980435371399
mamma,0.3038470447063446
Perché,0.39552053809165955
domandano,0.4228644371032715
gli,0.25242459774017334
altri,0.2959933876991272
elefantini,0.48231181502342224
Perché,0.3641575872898102
voglio,0.3438461422920227
cinque,0.42172133922576904
minuti,0.39617371559143066
di,0.34728437662124634
pace,0.3651670813560486
lontana,0.4318392872810364
da,0.35341906547546387
voi,0.2774273455142975
ecco,0.40368884801864624
perché,0.3748701512813568
Possiamo,0.4308808445930481
venire,0.3050590753555298
anche,0.2504153251647949
noi,0.33362865447998047
le,0.349897563457489
chiede,0.38842374086380005
Eliseo,0.47386255860328674
No,0.35596275329589844
dice,0.3532569408416748
la,0.31933146715164185
mamma,0.312867134809494
non,0.25812825560569763
potete,0.3344424068927765
Ma,0.359371155500412
cosa,0.32337290048599243
faremo,0.4135000705718994
allora,0.40184685587882996
chiede,0.34964120388031006
Eleonora,0.30210423469543457
Giocherete,0.36689019203186035
al,0.2949169874191284
piano,0.35259711742401123
di,0.38396358489990234
sotto,0.3239794969558716
per,0.25665873289108276
conto,0.49215269088745117
vostro,0.3004128932952881
La,0.2877234220504761
mamma,0.3023332357406616
si,0.23179316520690918
prepara,0.32336944341659546
