word,semantic_dissimilarity
Arrabbiato,0.5083380341529846
come,0.3139760494232178
un,0.29267096519470215
orso,0.33820852637290955
Flora,0.43926647305488586
torna,0.24184072017669678
dal,0.2871551513671875
mercato,0.2757936716079712
trascina,0.30869317054748535
le,0.25548475980758667
zampe,0.2677624821662903
e,0.18300235271453857
ha,0.1912834644317627
il,0.26759791374206543
naso,0.2531890273094177
all',0.3631786108016968
ingiù,0.3493882417678833
È,0.2846342921257019
imbronciata,0.4732043743133545
perché,0.21106994152069092
la,0.23473894596099854
sua,0.2634395360946655
mamma,0.31542015075683594
non,0.20025146007537842
le,0.19950652122497559
ha,0.23908472061157227
comprato,0.32367491722106934
i,0.24711072444915771
lecca-lecca,0.3469972014427185
al,0.312322199344635
miele,0.2673676013946533
che,0.2580980062484741
desiderava,0.34217432141304016
tanto,0.2653350532054901
Ora,0.25806719064712524
brontola,0.4052739143371582
in,0.2587486505508423
giardino,0.23684099316596985
Tutt',0.47089916467666626
a,0.4357830882072449
un,0.40143054723739624
tratto,0.4213566780090332
spunta,0.29386746883392334
Adele,0.30885186791419983
la,0.2776111364364624
piccola,0.23181283473968506
ape,0.31977683305740356
e,0.2365298867225647
invita,0.28399109840393066
l',0.19832277297973633
orsetta,0.3992738723754883
a,0.22509926557540894
giocare,0.24627479910850525
Danza,0.3896520137786865
e,0.20411235094070435
ronza,0.30874350666999817
vicino,0.29108726978302
all',0.30036741495132446
orecchio,0.394601047039032
della,0.2167513370513916
sua,0.22416847944259644
amica,0.24171292781829834
che,0.18189787864685059
invece,0.23313331604003906
la,0.18285953998565674
guarda,0.21942651271820068
di,0.297914981842041
traverso,0.3472938537597656
Adele,0.40617114305496216
si,0.16818338632583618
stufa,0.3407685160636902
e,0.22062289714813232
decide,0.2595630884170532
di,0.20823979377746582
volare,0.3870728015899658
via,0.2888486385345459
Aspettami,0.3626028597354889
dice,0.20945698022842407
infine,0.23084557056427002
Flora,0.4139227867126465
seguendola,0.2740075886249542
di,0.2862422466278076
corsa,0.3267199993133545
in,0.2858189344406128
fondo,0.3947986364364624
al,0.2955700755119324
giardino,0.22629165649414062
Ma,0.2415560483932495
proprio,0.3128741383552551
lì,0.2550864815711975
vede,0.20000165700912476
