word,semantic_dissimilarity
Racconto,0.8130112886428833
per,0.48060816526412964
bambini,0.27981245517730713
cattivi,0.24181067943572998
Questa,0.3187577724456787
è,0.268044114112854
la,0.29119038581848145
storia,0.20014655590057373
di,0.21157652139663696
una,0.20959502458572388
famiglia,0.20072811841964722
che,0.1622142791748047
non,0.19100719690322876
aveva,0.313686728477478
un,0.3154720067977905
soldo,0.28374430537223816
Erano,0.2643718123435974
delle,0.2887275815010071
brave,0.4347587823867798
persone,0.21411541104316711
stringevano,0.26598915457725525
i,0.3547680377960205
denti,0.32083821296691895
e,0.21309757232666016
andavano,0.29879772663116455
avanti,0.27001577615737915
I,0.23449814319610596
due,0.21769464015960693
figli,0.2692965865135193
Mario,0.2705923318862915
e,0.26882630586624146
Luisina,0.31511151790618896
i,0.19659191370010376
giocattoli,0.2368910312652588
se,0.3475959897041321
li,0.3061456084251404
costruivano,0.26341187953948975
da,0.2407436966896057
soli,0.21853765845298767
Quando,0.26818907260894775
Natale,0.28144192695617676
si,0.23425686359405518
fece,0.349987268447876
vicino,0.2577410936355591
la,0.20074987411499023
mamma,0.2677587866783142
di,0.22912907600402832
Mario,0.2095533013343811
e,0.27339160442352295
Luisina,0.30779141187667847
parlò,0.3040226995944977
con,0.22430521249771118
suo,0.20585137605667114
marito,0.2574349641799927
Senti,0.39196404814720154
Giovanni,0.27170616388320923
i,0.18815243244171143
bambini,0.2105865478515625
non,0.16290134191513062
chiedono,0.2941943407058716
mai,0.24767524003982544
niente,0.2350715696811676
però,0.2464945912361145
la,0.26295793056488037
vigilia,0.31622445583343506
dobbiamo,0.22760379314422607
fare,0.19043606519699097
una,0.2222086787223816
bella,0.2450566291809082
cena,0.23566901683807373
di,0.29548245668411255
pesce,0.2100730836391449
Quei,0.48903688788414
due,0.2624276876449585
ragazzini,0.27916234731674194
al,0.2332756519317627
massimo,0.2124093472957611
conoscono,0.21682488918304443
il,0.16553634405136108
tonno,0.2014073133468628
in,0.24585086107254028
scatola,0.24533110857009888
Quindi,0.27755865454673767
per,0.29897892475128174
favore,0.2569916844367981
vendi,0.2543953061103821
questa,0.22952261567115784
Gli,0.3860626220703125
diede,0.3753339648246765
una,0.26630741357803345
collanina,0.41651925444602966
con,0.22525465488433838
una,0.2178337574005127
medaglietta,0.3385488986968994
della,0.3235200047492981
Madonna,0.2445632815361023
Giovanni,0.3001072406768799
era,0.24261081218719482
disperato,0.25322073698043823
doveva,0.2870750427246094
vendersi,0.33741751313209534
la,0.19366276264190674
collanina,0.35486742854118347
di,0.2521555423736572
sua,0.24679094552993774
moglie,0.2676432728767395
per,0.20519018173217773
dare,0.31977713108062744
un,0.33242183923721313
po',0.44324052333831787
di,0.2615628242492676
gioia,0.27606356143951416
ai,0.24921739101409912
suoi,0.23907464742660522
cari,0.28313136100769043
Ma,0.3134607672691345
alla,0.30284905433654785
fine,0.29515910148620605
che,0.3703420162200928
c',0.4190802574157715
è,0.34805619716644287
di,0.3940941095352173
più,0.3509822487831116
bello,0.2192133665084839
di,0.23071467876434326
una,0.22701406478881836
famiglia,0.21710699796676636
che,0.1841294765472412
festeggia,0.26824265718460083
il,0.26565074920654297
Santo,0.38779962062835693
Natale,0.2625626027584076
Uscì,0.5029222369194031
di,0.38952338695526123
casa,0.26410946249961853
ma,0.2081415057182312
sulla,0.34222519397735596
strada,0.24804556369781494
incontrò,0.3822273313999176
due,0.24701392650604248
ladri,0.28679388761520386
Cominciò,0.4441385865211487
a,0.29612183570861816
scappare,0.23415935039520264
ma,0.22631323337554932
i,0.2559879422187805
due,0.26622384786605835
erano,0.22572290897369385
giovani,0.3311665654182434
e,0.1923905611038208
lui,0.1691523790359497
aveva,0.2121591567993164
una,0.2448122501373291
gamba,0.30889296531677246
che,0.19912755489349365
non,0.19909662008285522
funzionava,0.2661196291446686
bene,0.24348971247673035
Lo,0.3011360764503479
acchiapparono,0.43696969747543335
e,0.19580185413360596
gli,0.21161603927612305
rubarono,0.4064218997955322
la,0.2161414623260498
collana,0.2995200455188751
Quando,0.3546488285064697
si,0.20584046840667725
rialzò,0.3894619941711426
da,0.33546608686447144
terra,0.2794216275215149
iniziò,0.3076446056365967
a,0.31909263134002686
piangere,0.2596934735774994
Come,0.3272966742515564
poteva,0.25008952617645264
presentarsi,0.3667752742767334
a,0.30355167388916016
casa,0.2294979691505432
senza,0.254342257976532
niente,0.2532002329826355
Andò,0.3864351212978363
lo,0.3471127152442932
stesso,0.29451698064804077
al,0.29584431648254395
mercato,0.31639420986175537
del,0.3501131534576416
pesce,0.2434259057044983
Giovanni,0.3437125086784363
pregò,0.5029255151748657
i,0.22066819667816162
pescivendoli,0.40416982769966125
di,0.23286378383636475
dargli,0.29919666051864624
qualcosa,0.22413119673728943
Gli,0.29981428384780884
andavano,0.3405493497848511
bene,0.24028825759887695
pure,0.3242008686065674
le,0.19723570346832275
interiora,0.4499797821044922
e,0.2231835126876831
le,0.17385119199752808
teste,0.3080729842185974
dei,0.22656363248825073
pesci,0.1880856156349182
che,0.2038857340812683
non,0.1730058193206787
mangia,0.2531006932258606
nessuno,0.26382550597190857
Lo,0.33717256784439087
cacciarono,0.3208135664463043
come,0.26926499605178833
fosse,0.39526528120040894
un,0.22816550731658936
barbone,0.2963669002056122
Il,0.23672252893447876
pover',0.365409791469574
uomo,0.2623259425163269
vide,0.2863057851791382
allora,0.2240162491798401
un,0.18230217695236206
enorme,0.22700440883636475
pesce,0.2596111297607422
spada,0.2032380998134613
Era,0.2310529351234436
bellissimo,0.2848573923110962
con,0.2412266731262207
la,0.3325881361961365
sua,0.2500600814819336
spada,0.28797292709350586
affilata,0.28936266899108887
la,0.22609663009643555
pelle,0.2235647439956665
azzurra,0.3016023635864258
e,0.18592041730880737
un,0.16762924194335938
occhio,0.21650564670562744
grande,0.24498897790908813
come,0.33953362703323364
un,0.29251909255981445
uovo,0.27074891328811646
Sarebbe,0.4604911208152771
stata,0.2984400987625122
una,0.23664957284927368
sorpresa,0.25843721628189087
meravigliosa,0.2735223174095154
portarlo,0.33151042461395264
a,0.33486396074295044
casa,0.24001693725585938
Avrebbero,0.40417569875717163
mangiato,0.2998219132423401
per,0.2374892234802246
sei,0.341150164604187
mesi,0.23984280228614807
Lui,0.2602606415748596
non,0.22246134281158447
aveva,0.3123842477798462
mai,0.2999385595321655
rubato,0.28133624792099
nulla,0.2937648296356201
in,0.32067549228668213
vita,0.4301415681838989
sua,0.21749982237815857
era,0.2148064374923706
onesto,0.3272044062614441
e,0.2054232358932495
sapeva,0.24373960494995117
che,0.20063525438308716
Non,0.3023192882537842
rubare,0.29607927799224854
è,0.2031705379486084
uno,0.260587215423584
dei,0.3022197484970093
dieci,0.39446693658828735
comandamenti,0.31992223858833313
Ma,0.26873064041137695
forse,0.20790505409240723
Dio,0.22528350353240967
per,0.2713466286659241
una,0.3696744441986084
volta,0.2065870463848114
avrebbe,0.30079400539398193
chiuso,0.241943359375
un,0.26144593954086304
occhio,0.2576618492603302
Giovanni,0.3196523189544678
aspettò,0.41449740529060364
che,0.25961625576019287
fosse,0.36670994758605957
il,0.31312447786331177
momento,0.27643048763275146
giusto,0.2392471432685852
che,0.2592007517814636
nessuno,0.24814343452453613
lo,0.1768331527709961
vedesse,0.3781454563140869
e,0.2512538433074951
corse,0.3895066976547241
verso,0.2446569800376892
il,0.21594786643981934
pesce,0.2773604989051819
Lo,0.26857292652130127
afferrò,0.2959617078304291
per,0.3210717439651489
la,0.34696710109710693
coda,0.35165512561798096
e,0.18363600969314575
con,0.21876341104507446
uno,0.24158161878585815
slancio,0.3196169137954712
violento,0.24983090162277222
se,0.278434157371521
lo,0.20593774318695068
gettò,0.33883917331695557
sulla,0.32065892219543457
spalla,0.3163403868675232
pronto,0.29762816429138184
a,0.2729833722114563
scappare,0.25584620237350464
Ma,0.2847409248352051
un,0.22318917512893677
dolore,0.2617068886756897
terribile,0.2358681857585907
come,0.26116830110549927
una,0.22677826881408691
pugnalata,0.29952719807624817
gli,0.2548938989639282
strappò,0.3473150432109833
il,0.27341705560684204
respiro,0.28918567299842834
Fece,0.4452093243598938
finta,0.36699771881103516
di,0.3253340721130371
niente,0.29868078231811523
e,0.23435169458389282
cominciò,0.42064225673675537
a,0.2924380302429199
correre,0.25644904375076294
verso,0.2731400728225708
le,0.2660263180732727
stradine,0.4287464916706085
del,0.24946969747543335
quartiere,0.3636394739151001
vecchio,0.24859943985939026
Avanzava,0.3899751603603363
