word,semantic_dissimilarity
La,
camicia,0.03529787063598633
dell',0.884158730506897
uomo,0.411065936088562
contento,0.3769644498825073
Un,0.3128613233566284
Re,0.27974700927734375
aveva,0.291726291179657
un,0.24633389711380005
figlio,0.24450808763504028
unico,0.2620037794113159
e,0.2478632926940918
gli,0.3035229444503784
voleva,0.3502415418624878
bene,0.2375432848930359
come,0.24878734350204468
alla,0.3266844153404236
luce,0.3107982873916626
dei,0.3348013162612915
suoi,0.2490876317024231
occhi,0.19881978631019592
Ma,0.23510658740997314
questo,0.19215744733810425
Principe,0.25608181953430176
era,0.20506054162979126
sempre,0.199712872505188
scontento,0.3091862201690674
Passava,0.3559821844100952
giornate,0.41178959608078003
intere,0.287742555141449
affacciato,0.39220136404037476
al,0.30988842248916626
balcone,0.2831105589866638
a,0.3068835735321045
guardare,0.2738270163536072
lontano,0.23576465249061584
Ma,0.3274286985397339
cosa,0.3156359791755676
ti,0.2565179467201233
manca,0.3071455955505371
gli,0.34829092025756836
chiedeva,0.3628578186035156
il,0.2780255079269409
Re,0.2722288966178894
Che,0.2821922302246094
cos',0.33305293321609497
hai,0.2507112920284271
Non,0.23953038454055786
lo,0.31801313161849976
so,0.3043668866157532
padre,0.3527364730834961
mio,0.24369081854820251
non,0.1638978123664856
lo,0.2445838451385498
so,0.24961072206497192
neanch',0.4723733365535736
io,0.2626497149467468
Sei,0.37735509872436523
innamorato,0.29799655079841614
Se,0.2611813545227051
vuoi,0.2689703702926636
una,0.2761797308921814
qualche,0.37108075618743896
ragazza,0.287919282913208
dimmelo,0.3197469711303711
e,0.29022473096847534
te,0.2455335259437561
la,0.2508475184440613
farò,0.3349267244338989
sposare,0.30189114809036255
fosse,0.3494327664375305
la,0.21343791484832764
figlia,0.2347322702407837
del,0.33499836921691895
Re,0.3124527931213379
più,0.31343311071395874
potente,0.28034263849258423
della,0.4246963858604431
terra,0.30529606342315674
o,0.2392435073852539
la,0.23452025651931763
più,0.24279308319091797
povera,0.24643105268478394
contadina,0.3072203993797302
No,0.3727896511554718
padre,0.29389363527297974
non,0.21447736024856567
sono,0.25309014320373535
innamorato,0.2887250781059265
E,0.42890965938568115
il,0.27706456184387207
Re,0.2788694500923157
a,0.3130263090133667
riprovare,0.3679623007774353
tutti,0.29732656478881836
i,0.3207961916923523
modi,0.30766719579696655
per,0.2190449833869934
distrarlo,0.28954339027404785
Teatri,0.318593293428421
balli,0.2568092942237854
musiche,0.22139519453048706
canti,0.23961159586906433
ma,0.22998470067977905
nulla,0.3430830240249634
serviva,0.26590830087661743
e,0.23217004537582397
dal,0.29588472843170166
viso,0.27702295780181885
del,0.26889216899871826
Principe,0.29810917377471924
di,0.3377577066421509
giorno,0.4911755323410034
in,0.410652220249176
giorno,0.2596471309661865
scompariva,0.2815951406955719
il,0.1995459794998169
color,0.28671616315841675
di,0.2562093734741211
rosa,0.24142229557037354
Il,0.3184220790863037
Re,0.28592121601104736
mise,0.36482155323028564
fuori,0.30627667903900146
un,0.22520601749420166
editto,0.3184781074523926
e,0.21451151371002197
da,0.3169851303100586
tutte,0.2909526824951172
le,0.32902610301971436
parti,0.37203115224838257
del,0.3711850643157959
mondo,0.22789645195007324
venne,0.32291072607040405
la,0.19142389297485352
gente,0.18304044008255005
più,0.19028902053833008
istruita,0.3486672639846802
filosofi,0.23431110382080078
dottori,0.2834944725036621
e,0.14163213968276978
professori,0.2346324622631073
Gli,0.4103449583053589
mostrò,0.35954177379608154
il,0.25997447967529297
Principe,0.33074164390563965
e,0.19411396980285645
domandò,0.35263991355895996
consiglio,0.20995980501174927
Quelli,0.3319099545478821
si,0.18707001209259033
ritirarono,0.2511949837207794
a,0.24384665489196777
pensare,0.2621418237686157
poi,0.24573206901550293
tornarono,0.2678023874759674
dal,0.3054468631744385
Re,0.27220937609672546
Maestà,0.4074290692806244
abbiamo,0.25919556617736816
pensato,0.25534889101982117
abbiamo,0.21121639013290405
letto,0.26004475355148315
le,0.22456341981887817
stelle,0.26881247758865356
ecco,0.34597617387771606
cosa,0.2917673587799072
dovete,0.30272263288497925
fare,0.23062020540237427
Cercate,0.34350401163101196
un,0.2737445831298828
uomo,0.23042333126068115
che,0.22687560319900513
sia,0.3152638077735901
contento,0.28022053837776184
ma,0.24455201625823975
contento,0.25041162967681885
in,0.29099351167678833
tutto,0.3937767744064331
e,0.3454744815826416
per,0.38487565517425537
tutto,0.2890915870666504
e,0.23576843738555908
cambiate,0.31950700283050537
la,0.25013482570648193
camicia,0.31999117136001587
di,0.24801421165466309
vostro,0.234386146068573
figlio,0.26454854011535645
con,0.27871525287628174
la,0.2921077013015747
sua,0.23771876096725464
Quel,0.47379040718078613
giorno,0.3123347759246826
stesso,0.2890607714653015
il,0.27284371852874756
Re,0.3454399108886719
mandò,0.42057904601097107
gli,0.277218759059906
ambasciatori,0.39764857292175293
per,0.2523665428161621
tutto,0.28391945362091064
il,0.30465203523635864
mondo,0.23026639223098755
a,0.2911139130592346
cercare,0.25394582748413086
l',0.27961307764053345
uomo,0.2568023204803467
contento,0.2963785231113434
Gli,0.317923367023468
fu,0.2263076901435852
condotto,0.3744586110115051
un,0.16116255521774292
prete,0.28400740027427673
Sei,0.500220000743866
contento,0.3144451677799225
gli,0.3788204789161682
domandò,0.4103800654411316
il,0.28645849227905273
Re,0.2859567701816559
Io,0.26719212532043457
sì,0.37358781695365906
Maestà,0.403743177652359
Bene,0.28469744324684143
Ci,0.3202892541885376
avresti,0.47308260202407837
piacere,0.35885483026504517
a,0.30132389068603516
diventare,0.28507280349731445
il,0.2999444603919983
mio,0.21961665153503418
vescovo,0.2534005343914032
Oh,0.25294527411460876
magari,0.2563440203666687
Maestà,0.30328604578971863
Va',0.51106196641922
via,0.24781310558319092
Fuori,0.2944437861442566
di,0.35543328523635864
qua,0.2793078124523163
Cerco,0.32855546474456787
un,0.3001171946525574
uomo,0.2314983606338501
felice,0.2998914122581482
e,0.298644483089447
contento,0.3153807520866394
del,0.2707411050796509
suo,0.27141034603118896
stato,0.27412986755371094
non,0.26955699920654297
uno,0.23364460468292236
che,0.2586827874183655
voglia,0.29207849502563477
star,0.2741276025772095
meglio,0.22611993551254272
di,0.294952392578125
com',0.3824312090873718
è,0.2709559500217438
E,0.3606579899787903
il,0.27736562490463257
Re,0.3419598340988159
prese,0.3145012855529785
ad,0.38650697469711304
aspettare,0.3444182872772217
un,0.22790461778640747
altro,0.19133946299552917
C',0.4226660132408142
era,0.2409237027168274
un,0.17673468589782715
altro,0.16575801372528076
Re,0.25131237506866455
suo,0.2161649465560913
vicino,0.2793590724468231
gli,0.3510270118713379
dissero,0.3680001199245453
che,0.20470023155212402
era,0.20943021774291992
proprio,0.24661791324615479
felice,0.2597923278808594
e,0.2819775938987732
contento,0.2512722909450531
aveva,0.23493510484695435
una,0.2325758934020996
moglie,0.2827930450439453
bella,0.22268986701965332
e,0.23779702186584473
buona,0.23037362098693848
un,0.24676817655563354
mucchio,0.489043653011322
di,0.25549542903900146
figli,0.2625936269760132
aveva,0.23119324445724487
vinto,0.2965456247329712
tutti,0.24746865034103394
i,0.23129475116729736
nemici,0.308804988861084
in,0.28318721055984497
guerra,0.24477267265319824
e,0.1973869800567627
il,0.25582355260849
paese,0.3119683861732483
stava,0.3305473327636719
in,0.3176655173301697
pace,0.227876216173172
Subito,0.28261327743530273
il,0.24760866165161133
Re,0.350979208946228
pieno,0.364374041557312
di,0.31673234701156616
speranza,0.24567002058029175
mandò,0.42863011360168457
gli,0.252666711807251
ambasciatori,0.4418109059333801
a,0.3074173927307129
chiedergli,0.33958983421325684
la,0.3234078288078308
camicia,0.24781715869903564
Il,0.2359721064567566
Re,0.2782236337661743
vicino,0.24994337558746338
ricevette,0.36327821016311646
gli,0.19555449485778809
ambasciatori,0.3321399390697479
e,0.2752944827079773
Sì,0.35127297043800354
sì,0.2536417543888092
non,0.24074095487594604
mi,0.24523603916168213
manca,0.3979543447494507
nulla,0.2803853452205658
peccato,0.37925100326538086
però,0.286790668964386
che,0.25113576650619507
quando,0.2568973898887634
si,0.2649010419845581
hanno,0.29627400636672974
tante,0.29705774784088135
cose,0.21977189183235168
poi,0.25588369369506836
si,0.18748748302459717
debba,0.3680316209793091
morire,0.19441759586334229
e,0.2302231788635254
lasciare,0.26327526569366455
tutto,0.213605135679245
Con,0.2792472839355469
questo,0.2966724634170532
pensiero,0.22514736652374268
soffro,0.31186673045158386
tanto,0.20220327377319336
che,0.24450653791427612
non,0.1873326301574707
dormo,0.3318958580493927
alla,0.3256992697715759
notte,0.2381693720817566
E,0.3694850206375122
gli,0.3164224624633789
ambasciatori,0.462389200925827
pensarono,0.4841270446777344
bene,0.29976052045822144
di,0.25976043939590454
tornarsene,0.41128745675086975
indietro,0.250996470451355
Per,0.24175268411636353
sfogare,0.39469191431999207
la,0.3091306686401367
sua,0.25181668996810913
disperazione,0.26461830735206604
il,0.2468632459640503
Re,0.3312244415283203
andò,0.20582765340805054
a,0.2616192102432251
caccia,0.4428475499153137
Tirò,0.3587801456451416
a,0.3268703818321228
una,0.24868452548980713
lepre,0.3751369118690491
e,0.213786780834198
credeva,0.32868343591690063
d',0.4304962754249573
averla,0.35715746879577637
presa,0.23553964495658875
ma,0.2204664945602417
la,0.18574631214141846
lepre,0.32293352484703064
zoppicando,0.37273019552230835
scappò,0.3999638855457306
via,0.21607324481010437
Il,0.32607078552246094
Re,0.38216185569763184
le,0.19706237316131592
tenne,0.35196372866630554
dietro,0.28417742252349854
e,0.22347062826156616
s',0.3898566961288452
allontanò,0.2713662385940552
dal,0.21060067415237427
seguito,0.2745102345943451
In,0.2963740825653076
mezzo,0.3775385618209839
ai,0.26197242736816406
campi,0.2362661361694336
sentì,0.3333047926425934
una,0.2360670566558838
voce,0.23383915424346924
d',0.3258485794067383
uomo,0.2381192445755005
che,0.1733354926109314
cantava,0.31525179743766785
la,0.2629747986793518
falulella,0.3446601629257202
Il,0.3167620897293091
Re,0.3240664601325989
si,0.21669787168502808
fermò,0.3121347427368164
Chi,0.3540521562099457
canta,0.19538211822509766
così,0.22360515594482422
non,0.25959354639053345
può,0.35664957761764526
che,0.38721799850463867
essere,0.23535341024398804
contento,0.2722068130970001
e,0.20878803730010986
seguendo,0.27989381551742554
il,0.23452627658843994
canto,0.23416441679000854
s',0.3597618341445923
infilò,0.35073769092559814
in,0.2764105200767517
una,0.253179132938385
vigna,0.25736916065216064
e,0.18120932579040527
tra,0.24491173028945923
i,0.259579598903656
filari,0.4578230082988739
vide,0.29955196380615234
un,0.21484696865081787
giovane,0.2388308048248291
che,0.18312692642211914
cantava,0.38994118571281433
potando,0.4480854570865631
le,0.23711168766021729
viti,0.285137414932251
Buon,0.42742979526519775
dì,0.41803860664367676
Maestà,0.4363642632961273
disse,0.3891184329986572
quel,0.27665776014328003
giovane,0.2295055389404297
Così,0.32382214069366455
di,0.27079975605010986
buon',0.3910691738128662
ora,0.36734867095947266
già,0.2612094283103943
in,0.2394622564315796
campagna,0.22890040278434753
Benedetto,0.3972291350364685
te,0.22105294466018677
vuoi,0.33652931451797485
che,0.31151193380355835
ti,0.23985999822616577
porti,0.3536062240600586
con,0.25226306915283203
me,0.2313784956932068
alla,0.2357724905014038
capitale,0.2588600218296051
Sarai,0.4241105616092682
mio,0.31038981676101685
amico,0.26170629262924194
Ahi,0.36857596039772034
ahi,0.3487483263015747
Maestà,0.4015443027019501
no,0.20640996098518372
non,0.2542169690132141
ci,0.3298632502555847
penso,0.386227011680603
nemmeno,0.314411997795105
grazie,0.22715601325035095
Non,0.24750500917434692
mi,0.2483975887298584
cambierei,0.3826806843280792
neanche,0.3716798424720764
col,0.3459644913673401
Papa,0.29467111825942993
Ma,0.2856343984603882
perché,0.2971648871898651
tu,0.26368048787117004
un,0.2554014325141907
così,0.3607073426246643
bel,0.2724153995513916
giovane,0.24372217059135437
Ma,0.30405813455581665
no,0.2752501666545868
vi,0.3136007785797119
dico,0.31530699133872986
Sono,0.259086012840271
contento,0.3532290458679199
così,0.2270304560661316
e,0.2747701406478882
basta,0.26800501346588135
Finalmente,0.3742567002773285
un,0.2303500771522522
uomo,0.2226722240447998
felice,0.307316392660141
pensò,0.39557239413261414
il,0.2803457975387573
Re,0.303285151720047
Giovane,0.29208168387413025
senti,0.2572180926799774
fammi,0.3341464400291443
un,0.3156636953353882
piacere,0.2770863473415375
Se,0.3137129545211792
posso,0.30840757489204407
con,0.2670612931251526
tutto,0.4057076573371887
il,0.40160512924194336
cuore,0.29974591732025146
Maestà,0.40062713623046875
Aspetta,0.4484165608882904
un,0.2922632098197937
momento,0.320669949054718
e,0.29594701528549194
il,0.2260381579399109
Re,0.26137369871139526
che,0.24178194999694824
non,0.20355546474456787
stava,0.3480774164199829
più,0.2463076114654541
nella,0.3403083086013794
pelle,0.36228519678115845
dalla,0.25667744874954224
contentezza,0.3049660623073578
corse,0.7455310821533203
a,0.6903093457221985
cercare,0.27963554859161377
il,0.23822015523910522
suo,0.1933525800704956
seguito,0.3001684546470642
Venite,0.4209875166416168
Venite,0.34461596608161926
Mio,0.3407778739929199
figlio,0.29981881380081177
è,0.2077060341835022
salvo,0.2888575792312622
E,0.30942052602767944
li,0.27429884672164917
porta,0.2466428279876709
da,0.2855268716812134
quel,0.3277628421783447
giovane,0.24669498205184937
Benedetto,0.3359180688858032
giovane,0.2704090476036072
dice,0.29299449920654297
ti,0.2750208377838135
darò,0.4174116849899292
tutto,0.27252453565597534
quel,0.37660545110702515
che,0.3377962112426758
vuoi,0.3165642023086548
Ma,0.2986685037612915
dammi,0.3341619074344635
dammi,0.309557169675827
Che,0.3351402282714844
cosa,0.32027557492256165
Maestà,0.4243409335613251
Mio,0.36618685722351074
figlio,0.344887375831604
sta,0.34399402141571045
per,0.42603158950805664
morire,0.23659861087799072
Solo,0.3534247875213623
tu,0.22336488962173462
lo,0.23228448629379272
puoi,0.2858966588973999
salvare,0.240239679813385
Vieni,0.38927972316741943
qua,0.3211848735809326
aspetta,0.2701282203197479
e,0.3352780342102051
lo,0.25682342052459717
afferra,0.3424489498138428
comincia,0.3962841033935547
a,0.3128649592399597
sbottonargli,0.4623136520385742
la,0.2814576029777527
giacca,0.2682507038116455
Tutt',0.5168393850326538
a,0.4376155734062195
un,0.4338619112968445
tratto,0.42759376764297485
si,0.19646531343460083
ferma,0.23344168066978455
gli,0.22880083322525024
cascano,0.38041627407073975
le,0.26574909687042236
braccia,0.22600281238555908
L',0.2739328145980835
uomo,0.23333442211151123
contento,0.332697331905365
non,0.1966530680656433
aveva,0.2268868088722229
camicia,0.31248050928115845
