word,semantic_dissimilarity
Il,
contadino,0.7383170127868652
astrologo,0.4608099162578583
Un,0.31149089336395264
Re,0.3000187277793884
aveva,0.295921266078949
perduto,0.31773483753204346
un,0.22172677516937256
anello,0.20332622528076172
prezioso,0.21566176414489746
Cerca,0.3164021968841553
qua,0.34596195816993713
cerca,0.2550840377807617
là,0.2861264944076538
non,0.20940816402435303
si,0.2501521110534668
trova,0.18675687909126282
Mise,0.4692592918872833
fuori,0.24343913793563843
un,0.1693122386932373
bando,0.3217647075653076
che,0.16435587406158447
se,0.22311794757843018
un,0.19185030460357666
astrologo,0.3784306049346924
gli,0.26124387979507446
sa,0.24943912029266357
dire,0.2790527939796448
dov',0.3358193039894104
è,0.20772403478622437
lo,0.1925831437110901
fa,0.1675204038619995
ricco,0.26846665143966675
per,0.22430306673049927
tutta,0.30474853515625
la,0.32589513063430786
vita,0.2153373658657074
C',0.45276355743408203
era,0.25820761919021606
un,0.22471344470977783
contadino,0.35169321298599243
senza,0.23871159553527832
un,0.2935326099395752
soldo,0.313541978597641
che,0.18614470958709717
non,0.17710071802139282
sapeva,0.36503684520721436
né,0.44014960527420044
leggere,0.22417426109313965
né,0.3452944755554199
scrivere,0.2262915074825287
e,0.26012736558914185
si,0.29709309339523315
chiamava,0.33455318212509155
Gàmbara,0.4539157748222351
Sarà,0.4140659272670746
tanto,0.3175699710845947
difficile,0.32312995195388794
far,0.2949519753456116
l',0.3854258060455322
astrologo,0.385577917098999
si,0.33234941959381104
disse,0.3533303439617157
Mi,0.2321246862411499
ci,0.32531189918518066
voglio,0.28005754947662354
provare,0.3149333894252777
E,0.3084743618965149
andò,0.37864017486572266
dal,0.2923334836959839
Re,0.32000184059143066
che,0.2548772692680359
lo,0.17545056343078613
prese,0.2813928723335266
in,0.40692460536956787
parola,0.32681480050086975
e,0.19124841690063477
lo,0.19768953323364258
chiuse,0.2883380055427551
a,0.25826871395111084
studiare,0.3259153366088867
in,0.21142572164535522
una,0.24572986364364624
stanza,0.233536034822464
Dove,0.3613446354866028
c',0.3915429711341858
erano,0.267220139503479
solo,0.19386279582977295
un,0.22104895114898682
letto,0.2307032346725464
e,0.17551565170288086
un,0.19494056701660156
tavolo,0.2381364107131958
con,0.15344643592834473
un,0.16560900211334229
gran,0.3228863477706909
libraccio,0.3358108401298523
d',0.365078330039978
astrologia,0.3693269193172455
e,0.2075875997543335
penna,0.2755354642868042
carta,0.19209009408950806
e,0.15294545888900757
calamaio,0.3534677028656006
Gàmbara,0.5312815308570862
si,0.3335656523704529
sedette,0.5849722027778625
al,0.3474873900413513
tavolo,0.276495099067688
e,0.21074867248535156
cominciò,0.49816346168518066
a,0.28058183193206787
scartabellare,0.39658474922180176
il,0.21602660417556763
libro,0.2671918272972107
senza,0.22801345586776733
capirci,0.36002516746520996
niente,0.3555198907852173
e,0.21264147758483887
a,0.23777621984481812
farci,0.2905299663543701
dei,0.2856886386871338
segni,0.29888302087783813
con,0.2685914635658264
la,0.29221051931381226
penna,0.23544618487358093
Siccome,0.545655369758606
non,0.20169830322265625
sapeva,0.35608816146850586
scrivere,0.17297083139419556
venivano,0.36770015954971313
fuori,0.24205267429351807
dei,0.22171390056610107
segni,0.23125463724136353
ben,0.24605828523635864
strani,0.27305668592453003
