word,semantic_dissimilarity
Il,
principe,0.030026674270629883
Tonno,0.7776484489440918
e,0.47626662254333496
Abissina,0.4489744007587433
Il,0.3074336051940918
principe,0.3953102231025696
Tonno,0.35838714241981506
nuotava,0.4158068597316742
nel,0.2692980170249939
verde,0.3737865686416626
mare,0.26870661973953247
muovendo,0.37285029888153076
la,0.2936663031578064
coda,0.2862236499786377
di,0.33155882358551025
qua,0.4797518253326416
e,0.30813056230545044
di,0.32561856508255005
là,0.3224062919616699
e,0.18750470876693726
tutte,0.17792779207229614
le,0.1936902403831482
Triglie,0.3788938820362091
gli,0.3058122992515564
facevano,0.2379283308982849
l',0.33797121047973633
occhietto,0.3099379241466522
ma,0.20908236503601074
lui,0.21754705905914307
non,0.19202929735183716
le,0.18346381187438965
guardava,0.23652702569961548
neppure,0.3384608328342438
All',0.3774135112762451
improvviso,0.3573429584503174
nuotando,0.4229269027709961
giù,0.3039361834526062
verso,0.294605016708374
il,0.2875194549560547
fondo,0.30656278133392334
del,0.2850472331047058
mare,0.19627121090888977
il,0.19409924745559692
principe,0.338883638381958
Tonno,0.43954432010650635
vide,0.27565813064575195
una,0.2362203598022461
pesciolina,0.3242033123970032
magra,0.29849767684936523
e,0.2238723635673523
strana,0.2290363311767578
che,0.19952821731567383
gli,0.2937501072883606
piacque,0.404615581035614
subito,0.21720266342163086
moltissimo,0.28686296939849854
La,0.31231147050857544
seguì,0.33345022797584534
un,0.32176733016967773
poco,0.32051870226860046
e,0.23064392805099487
poi,0.23466938734054565
le,0.2556677460670471
parlò,0.27807655930519104
Come,0.4417341351509094
ti,0.3115941882133484
chiami,0.3716120421886444
Abissina,0.3929179608821869
rispose,0.4800560474395752
lei,0.22905999422073364
guardandolo,0.2740010619163513
con,0.2770301103591919
gli,0.3226531744003296
occhi,0.23410236835479736
un,0.3014185428619385
po',0.34555166959762573
sporgenti,0.3890330493450165
Perché,0.47168564796447754
non,0.2999924421310425
vieni,0.4176982641220093
su,0.41800540685653687
con,0.2906242609024048
me,0.2474169135093689
disse,0.5167779326438904
il,0.236037015914917
principe,0.39835846424102783
Tonno,0.39435136318206787
Nuota,0.40888649225234985
verso,0.28032344579696655
l',0.33293068408966064
alto,0.28791046142578125
dove,0.2876737713813782
si,0.2879493236541748
vede,0.26268935203552246
il,0.22194427251815796
cielo,0.27078068256378174
azzurro,0.24387317895889282
lassù,0.3686330318450928
saremo,0.2836844325065613
felici,0.2699185609817505
come,0.2821381092071533
pesci,0.2999287247657776
nell',0.33746814727783203
acqua,0.25703802704811096
Abissina,0.4065612852573395
siccome,0.40951651334762573
il,0.21632426977157593
principe,0.30657505989074707
Tonno,0.4646901786327362
le,0.3075277805328369
piaceva,0.31368082761764526
nuotò,0.389312744140625
verso,0.3499446511268616
l',0.34184765815734863
alto,0.23558014631271362
abbandonando,0.32972872257232666
le,0.18657439947128296
acque,0.23919165134429932
scure,0.2893034815788269
ma,0.21055877208709717
poiché,0.48443377017974854
aveva,0.22377949953079224
gli,0.31489890813827515
occhi,0.22514009475708008
molto,0.2239033579826355
