word,semantic_dissimilarity
Le,
posate,0.5077739953994751
sposate,0.5229759812355042
C',0.5367741584777832
era,0.36412513256073
una,0.3971661925315857
volta,0.31894707679748535
una,0.24278295040130615
forchetta,0.29558390378952026
molto,0.26289522647857666
lucida,0.3113749921321869
con,0.25635266304016113
i,0.3050811290740967
denti,0.3214859366416931
d',0.34029340744018555
argento,0.2733548879623413
Tutti,0.2780218720436096
la,0.21571409702301025
ammiravano,0.30141618847846985
e,0.2033030390739441
la,0.2016419768333435
volevano,0.3725125789642334
in,0.32465553283691406
sposa,0.26333868503570557
Arrivò,0.4669186770915985
il,0.27500927448272705
cavatappi,0.43383604288101196
e,0.2596474289894104
facendo,0.2742542028427124
un,0.25329411029815674
giro,0.22809189558029175
di,0.25856029987335205
danza,0.3120526075363159
girondina,0.30352604389190674
disse,0.35907962918281555
Bella,0.439378947019577
forchetta,0.29585200548171997
lucente,0.26417189836502075
guardami,0.3368147611618042
un,0.4194414019584656
po',0.42876672744750977
io,0.25209617614746094
giro,0.3018563985824585
brillo,0.33603760600090027
tiro,0.28427547216415405
strappo,0.33338576555252075
e,0.18983083963394165
stappo,0.32720959186553955
Non,0.49834394454956055
sono,0.2364237904548645
un,0.28545451164245605
tipo,0.2677267789840698
bello,0.21079373359680176
e,0.2585126757621765
interessante,0.29762840270996094
Sposami,0.35920313000679016
forchetta,0.310380220413208
e,0.2758979797363281
stapperemo,0.3819696009159088
insieme,0.225774884223938
una,0.2177433967590332
bottiglia,0.2591071128845215
di,0.30498969554901123
spumante,0.36810147762298584
La,0.40559327602386475
forchetta,0.37647557258605957
rispose,0.3707318603992462
Bello,0.4615611433982849
mio,0.32216039299964905
tu,0.26360851526260376
stappi,0.3654571771621704
strappi,0.3270815312862396
ma,0.3315960764884949
non,0.2588937282562256
mi,0.2953212261199951
acchiappi,0.4337167739868164
E,0.4414272904396057
il,0.23940646648406982
cavatappi,0.37703973054885864
deluso,0.28185805678367615
se,0.3640461564064026
ne,0.35725003480911255
andò,0.325649619102478
nel,0.2535606622695923
cassetto,0.3236488401889801
Ed,0.5057597756385803
ecco,0.3219051957130432
il,0.20063209533691406
coltello,0.30429235100746155
lama,0.31659722328186035
luccicante,0.4030410647392273
ed,0.3480075001716614
affilata,0.2998569905757904
che,0.1744070053100586
si,0.21375489234924316
fece,0.3536876440048218
avanti,0.3084724545478821
e,0.23657673597335815
mostrandosi,0.3704662024974823
di,0.29732608795166016
qua,0.3871372938156128
e,0.2900490164756775
di,0.3493470549583435
là,0.3322995901107788
disse,0.339203417301178
Forchetta,0.41508936882019043
deliziosa,0.29566532373428345
guardami,0.33198729157447815
un,0.4689995050430298
po',0.42274972796440125
io,0.24516701698303223
taglio,0.27667301893234253
sego,0.2986140549182892
spello,0.3138059079647064
buco,0.2579951286315918
divido,0.2441064715385437
e,0.18224292993545532
spartisco,0.29185551404953003
Se,0.3061688542366028
mi,0.25635606050491333
sposi,0.27176469564437866
sarò,0.3110717535018921
come,0.30506306886672974
una,0.2920488119125366
spada,0.3094702959060669
al,0.2957051992416382
tuo,0.3078644871711731
fianco,0.2830127477645874
E,0.48486411571502686
la,0.30578649044036865
forchetta,0.39574572443962097
Bello,0.4492437541484833
mio,0.33989909291267395
tu,0.27681273221969604
tagli,0.30114758014678955
tagli,0.2931531071662903
ma,0.29251641035079956
non,0.2404593825340271
mi,0.28630340099334717
pigli,0.3992142677307129
E,0.42328619956970215
il,0.2485916018486023
coltello,0.3540232181549072
se,0.43036919832229614
ne,0.40628063678741455
andò,0.3904533386230469
al,0.307101845741272
suo,0.27635836601257324
posto,0.28726035356521606
nel,0.2709816098213196
cassetto,0.3143455982208252
Arriva,0.3873022794723511
il,0.18355458974838257
cucchiaio,0.3228123188018799
piano,0.288099080324173
piano,0.2231782078742981
col,0.31098049879074097
suo,0.2117849588394165
testone,0.37380853295326233
tondo,0.2548609972000122
e,0.24322623014450073
dice,0.3044790029525757
Eccomi,0.4726933240890503
qui,0.27488210797309875
cara,0.3192896842956543
forchetta,0.3384981155395508
Non,0.4710022211074829
ti,0.3468989133834839
senti,0.34256356954574585
un,0.3698561191558838
po',0.40209031105041504
sola,0.2481500804424286
Io,0.26139938831329346
ho,0.2594594955444336
un,0.2689306139945984
bel,0.29065418243408203
posto,0.2411763072013855
nel,0.307010293006897
cassetto,0.3085426986217499
con,0.21578752994537354
uno,0.28970205783843994
spazio,0.25625747442245483
vuoto,0.25220632553100586
Vuoi,0.4038540720939636
venire,0.31849950551986694
a,0.352603554725647
stare,0.2503699064254761
con,0.28121721744537354
me,0.23958352208137512
La,0.3854284882545471
forchetta,0.4348016381263733
lo,0.25097715854644775
guardò,0.3229290544986725
ed,0.39144963026046753
ecco,0.35921716690063477
che,0.2110273838043213
guardandolo,0.22573141753673553
non,0.22215545177459717
vide,0.3080787658691406
solo,0.22702622413635254
lui,0.20556282997131348
ma,0.250563383102417
la,0.2034841775894165
propria,0.34404587745666504
immagine,0.25877663493156433
perché,0.22897863388061523
anche,0.2034350037574768
il,0.18197369575500488
cucchiaio,0.334663987159729
era,0.17926257848739624
ben,0.23014205694198608
pulito,0.21584674715995789
lucido,0.2781122922897339
come,0.26554322242736816
uno,0.29439425468444824
specchio,0.2205912470817566
però,0.22134506702423096
non,0.1712169051170349
si,0.223427414894104
vide,0.3230006694793701
com',0.32681602239608765
era,0.20534616708755493
ma,0.22473323345184326
a,0.2150525450706482
testa,0.3390142321586609
in,0.3893396854400635
giù,0.28840598464012146
perché,0.2600283622741699
se,0.20367074012756348
ci,0.23482608795166016
si,0.3549688458442688
guarda,0.2866320013999939
nella,0.26567506790161133
parte,0.2789832353591919
concava,0.43077248334884644
di,0.27771347761154175
un,0.2384231686592102
cucchiaio,0.24680015444755554
succede,0.3131523132324219
così,0.242252379655838
La,0.30184030532836914
forchetta,0.4102221131324768
si,0.21161353588104248
mise,0.3646339178085327
a,0.2928921580314636
ridere,0.2739824652671814
poi,0.2395162582397461
girò,0.37302085757255554
dall',0.44701045751571655
altra,0.3087279200553894
parte,0.26733362674713135
e,0.20120584964752197
si,0.19682615995407104
specchiò,0.26266971230506897
e,0.2213120460510254
si,0.16281962394714355
vide,0.23083919286727905
grassa,0.29693371057510376
grassa,0.2421218752861023
perché,0.26593631505966187
chi,0.20989441871643066
si,0.24569976329803467
specchia,0.42554962635040283
nella,0.30885088443756104
parte,0.3197699785232544
convessa,0.5690581798553467
di,0.33956754207611084
un,0.2900950312614441
cucchiaio,0.30886244773864746
si,0.22555607557296753
vede,0.2348974347114563
così,0.25401878356933594
Allora,0.3625326156616211
la,0.23361217975616455
forchetta,0.42573416233062744
rise,0.3839055299758911
forte,0.31379860639572144
e,0.26371484994888306
disse,0.3486229479312897
Non,0.3940311074256897
ti,0.28241562843322754
sposo,0.40922385454177856
per,0.2531321048736572
la,0.29090219736099243
casa,0.26117128133773804
o,0.24272173643112183
per,0.2568184733390808
le,0.23668521642684937
lire,0.315175324678421
ma,0.2930985689163208
perché,0.23664408922195435
mi,0.2605096101760864
fai,0.2922140955924988
divertire,0.3095965087413788
Così,0.320117712020874
forchetta,0.3967229127883911
e,0.2841531038284302
cucchiaio,0.4818323254585266
diventarono,0.4819241762161255
le,0.25786733627319336
posate,0.35173121094703674
sposate,0.30006319284439087
e,0.24666506052017212
abitarono,0.32318252325057983
nel,0.28485769033432007
cassetto,0.29982098937034607
lui,0.3056500554084778
in,0.2854658365249634
una,0.304728627204895
stanza,0.320579469203949
e,0.2373976707458496
lei,0.23524755239486694
nell',0.3168826103210449
altra,0.3827916979789734
per,0.24954158067703247
stare,0.3125878572463989
più,0.2512732744216919
comodi,0.25378182530403137
Però,0.2951003909111023
spesso,0.2255328893661499
stavano,0.2629810571670532
vicini,0.2515687346458435
e,0.2347860336303711
vicini,0.26980656385421753
oggi,0.21854108572006226
vicini,0.22663211822509766
domani,0.2271398901939392
dopo,0.25502270460128784
qualche,0.44788819551467896
mese,0.3338198661804199
nella,0.21378600597381592
cameretta,0.3166225552558899
più,0.2847345471382141
piccola,0.24972784519195557
del,0.30037057399749756
cassetto,0.3500930070877075
si,0.22984296083450317
sentì,0.4499978721141815
strillare,0.33540213108062744
Chi,0.4361999034881592
era,0.30112749338150024
arrivato,0.2833876609802246
Un,0.34158581495285034
cucchiaino,0.32745063304901123
E,0.3152051568031311
dopo,0.3164033889770508
qualche,0.466717004776001
tempo,0.2698710560798645
ancora,0.26239997148513794
strilli,0.28558945655822754
era,0.23987305164337158
arrivata,0.2370380163192749
una,0.18214046955108643
forchettina,0.38520824909210205
