word,semantic_dissimilarity
La,
passeggiata,0.6197491884231567
di,0.4214109778404236
un,0.29348570108413696
distratto,0.3863964080810547
Mamma,0.36101362109184265
vado,0.28947222232818604
a,0.35820603370666504
fare,0.2969744801521301
una,0.2575260400772095
passeggiata,0.29753604531288147
Va',0.42757952213287354
pure,0.3285984992980957
Giovanni,0.2423761785030365
ma,0.2138044238090515
sta',0.4492548108100891
attento,0.3229649066925049
quando,0.2238912582397461
attraversi,0.45095887780189514
la,0.27793049812316895
strada,0.2207580804824829
Va,0.3606414794921875
bene,0.31735751032829285
mamma,0.2697923183441162
Ciao,0.3058728277683258
mamma,0.24416688084602356
Sei,0.33012455701828003
sempre,0.2541288733482361
tanto,0.26429909467697144
distratto,0.34844890236854553
Sì,0.32437360286712646
mamma,0.2175704538822174
Ciao,0.24111893773078918
mamma,0.20837098360061646
Giovannino,0.3766518533229828
esce,0.27473753690719604
allegramente,0.34089958667755127
e,0.1995665431022644
per,0.2795611619949341
il,0.3444269299507141
primo,0.3304712772369385
tratto,0.43915605545043945
di,0.4126697778701782
strada,0.21134382486343384
fa,0.22079288959503174
bene,0.3458945155143738
attenzione,0.23070275783538818
Ogni,0.33289724588394165
tanto,0.28555405139923096
si,0.18352675437927246
ferma,0.23161530494689941
e,0.18483781814575195
si,0.19720733165740967
tocca,0.29251500964164734
Ci,0.2961759567260742
sono,0.2683767080307007
tutto,0.2959011197090149
Sì,0.3778226375579834
e,0.22455459833145142
ride,0.20634537935256958
da,0.2567034363746643
solo,0.2272999882698059
È,0.28731632232666016
così,0.3274134397506714
contento,0.2986564636230469
di,0.269417405128479
stare,0.2936743497848511
attento,0.2326487898826599
che,0.22477644681930542
si,0.1601594090461731
mette,0.24366295337677002
a,0.2722012996673584
saltellare,0.3709595799446106
come,0.2543431520462036
un,0.263036847114563
passero,0.33490362763404846
ma,0.17566955089569092
poi,0.19695943593978882
s',0.2990114092826843
incanta,0.42090392112731934
a,0.2321993112564087
guardare,0.24840211868286133
le,0.19763237237930298
vetrine,0.28388580679893494
le,0.1932101845741272
macchine,0.18875429034233093
le,0.14798849821090698
